397.00,0.00
400.86,0.00
404.72,0.00
408.58,0.00
412.44,0.00
416.30,0.00
420.16,0.00
424.03,0.00
427.89,0.00
431.75,0.00
435.61,0.00
439.47,0.00
443.33,0.00
447.19,0.00
451.05,0.00
454.91,0.00
458.77,0.00
462.63,0.00
466.49,0.00
470.35,0.00
474.22,0.00
478.08,0.00
481.94,0.00
485.80,0.00
489.66,0.00
493.52,0.00
497.38,0.00
501.24,0.00
505.10,0.00
508.96,0.00
512.82,0.00
516.68,0.00
520.54,0.00
524.41,0.00
528.27,0.00
532.13,0.00
535.99,0.00
539.85,0.00
543.71,0.00
547.57,0.00
551.43,0.00
555.29,0.00
559.15,0.00
563.01,0.00
566.87,0.00
570.73,0.00
574.60,0.00
578.46,0.00
582.32,0.00
586.18,0.00
590.04,0.00
593.90,0.00
597.76,0.00
601.62,0.00
605.48,0.00
609.34,0.00
613.20,0.00
617.06,0.00
620.92,0.00
624.79,0.00
628.65,0.00
632.51,0.00
636.37,0.00
640.23,0.00
644.09,0.00
647.95,0.00
651.81,0.00
655.67,0.00
659.53,0.00
663.39,0.00
667.25,0.00
671.11,0.00
674.98,0.00
678.84,0.00
682.70,0.00
686.56,0.00
690.42,0.00
694.28,0.00
698.14,0.00
702.00,0.00
705.86,0.00
709.72,0.00
713.58,0.00
717.44,0.00
721.30,0.00
725.17,0.00
729.03,0.00
732.89,0.00
736.75,0.00
740.61,0.00
744.47,0.00
748.33,0.00
752.19,0.00
756.05,0.00
759.91,0.00
763.77,0.00
767.63,0.00
771.49,0.00
775.36,0.00
779.22,0.00
783.08,0.00
786.94,0.00
790.80,0.00
794.66,0.00
798.52,0.00
802.38,0.00
806.24,0.00
810.10,0.00
813.96,0.00
817.82,0.00
821.68,0.00
825.55,0.00
829.41,0.00
833.27,0.00
837.13,0.00
840.99,0.00
844.85,0.00
848.71,0.00
852.57,0.00
856.43,0.00
860.29,0.00
864.15,0.00
868.01,0.00
871.87,0.00
875.74,0.00
879.60,0.00
