5.749900000000000091e+02,5.580415806220739156e-02
5.750399999999999636e+02,5.380248909695922038e-02
5.750900000000000318e+02,5.468188239506670267e-02
5.751399999999999864e+02,5.813711062270653096e-02
5.751899999999999409e+02,5.948525142283354883e-02
5.752400000000000091e+02,6.207697647277855141e-02
5.752899999999999636e+02,6.507539136393823698e-02
5.753499999999999091e+02,6.100966426803872827e-02
5.754099999999999682e+02,6.042329893453649708e-02
5.754700000000000273e+02,6.841753232293903975e-02
5.755299999999999727e+02,7.271697016065169217e-02
5.755899999999999181e+02,6.723109946587083052e-02
5.756499999999999773e+02,5.968629791155923708e-02
5.757100000000000364e+02,6.042349783729547563e-02
5.757699999999999818e+02,6.582810570487571122e-02
5.758299999999999272e+02,6.897810659869224592e-02
5.758899999999999864e+02,6.790230787623552366e-02
5.759500000000000455e+02,6.412598429466631611e-02
5.760099999999999909e+02,6.517539525109705689e-02
5.760699999999999363e+02,7.018935810002109588e-02
5.761299999999999955e+02,7.284778187514738546e-02
5.761900000000000546e+02,7.283571510776866431e-02
5.762500000000000000e+02,6.883516181589817429e-02
5.763099999999999454e+02,6.108502631338934286e-02
5.763700000000000045e+02,5.980431354855991061e-02
5.764316666666666151e+02,6.699562069953332588e-02
5.764933333333333394e+02,6.995173560394782331e-02
5.765550000000000637e+02,7.164125983942118414e-02
5.766166666666666742e+02,7.787661823038255493e-02
5.766783333333332848e+02,8.006499058540259006e-02
5.767400000000000091e+02,7.642500379496768026e-02
5.767999999999999545e+02,6.903910344478249306e-02
5.768600000000000136e+02,6.424678457029285583e-02
5.769200000000000728e+02,6.312055294827891017e-02
5.769800000000000182e+02,5.681641840332012083e-02
5.770399999999999636e+02,5.484522576081051620e-02
5.771000000000000227e+02,6.637975145678091937e-02
5.771600000000000819e+02,7.763943774044038126e-02
5.772200000000000273e+02,7.604803886606871510e-02
5.772799999999999727e+02,6.423290557777666665e-02
5.773400000000000318e+02,5.716681876374067606e-02
5.774000000000000909e+02,6.195244124534431823e-02
5.774600000000000364e+02,6.824112767602154295e-02
5.775199999999999818e+02,7.169151593652596521e-02
5.775800000000000409e+02,7.314366077929815302e-02
5.776400000000001000e+02,7.212614056522546890e-02
5.777000000000000455e+02,7.104167852259939131e-02
5.777599999999999909e+02,6.968659822621428579e-02
5.778200000000000500e+02,6.930552264029618548e-02
5.778799999999999955e+02,6.599036615559834840e-02
5.779400000000000546e+02,5.986005052169018903e-02
5.780000000000000000e+02,6.421924758832603386e-02
5.780599999999999454e+02,7.474456278548821664e-02
5.781200000000000045e+02,7.837378672663111723e-02
5.781799999999999500e+02,7.419190041948148240e-02
5.782400000000000091e+02,6.871765448594824299e-02
5.782999999999999545e+02,7.182405147493289843e-02
5.783599999999999000e+02,7.988964675319971953e-02
5.784199999999999591e+02,8.574739930637205465e-02
5.784800000000000182e+02,8.630759787691383300e-02
5.785399999999999636e+02,7.852603573848458696e-02
5.786016666666666879e+02,7.061299887636303396e-02
5.786633333333332985e+02,7.021649727646994688e-02
5.787249999999999091e+02,7.855925249923591258e-02
5.787866666666666333e+02,8.393725159772459643e-02
5.788483333333333576e+02,7.646940331083554310e-02
5.789099999999999682e+02,7.467594133363669728e-02
5.789700000000000273e+02,8.229051355574062976e-02
5.790299999999999727e+02,8.285524268912607126e-02
5.790899999999999181e+02,7.860858038346540955e-02
5.791499999999999773e+02,7.667338914033297592e-02
5.792100000000000364e+02,7.504698338037908700e-02
5.792699999999999818e+02,7.005554074383399388e-02
5.793299999999999272e+02,6.384265836463848265e-02
5.793899999999999864e+02,5.872588488962320052e-02
5.794500000000000455e+02,5.873569742573337554e-02
5.795099999999999909e+02,6.724232642160046791e-02
5.795699999999999363e+02,7.337012262056143153e-02
5.796299999999999955e+02,7.380302342534968141e-02
5.796900000000000546e+02,7.514623585711505127e-02
5.797500000000000000e+02,7.555608604216701440e-02
5.798099999999999454e+02,7.032184943781494280e-02
5.798700000000000045e+02,6.106955609880123509e-02
5.799300000000000637e+02,6.202055439014507454e-02
5.799900000000000091e+02,7.245923638561388436e-02
5.800499999999999545e+02,7.186902559877117458e-02
5.801100000000000136e+02,6.340140364397264805e-02
5.801700000000000728e+02,6.562480498488146297e-02
5.802300000000000182e+02,7.770582706132990458e-02
5.802899999999999636e+02,8.379333440144212664e-02
5.803500000000000227e+02,7.657696550283597803e-02
5.804100000000000819e+02,6.559890342559966669e-02
5.804700000000000273e+02,6.081040790414395103e-02
5.805299999999999727e+02,5.977861089203710676e-02
5.805900000000000318e+02,5.969913818966736396e-02
5.806500000000000909e+02,6.411226000429601224e-02
5.807100000000000364e+02,6.849859624738069419e-02
5.807699999999999818e+02,6.698726678365575504e-02
5.808300000000000409e+02,6.400133856569932556e-02
5.808900000000001000e+02,6.575380447423970209e-02
5.809500000000000455e+02,7.215568867508874440e-02
5.810099999999999909e+02,7.227832327615928143e-02
5.810700000000000500e+02,6.429929489866618997e-02
5.811316666666666606e+02,6.132974300786659533e-02
5.811933333333333849e+02,6.636461274679113231e-02
5.812550000000001091e+02,7.109361424300231214e-02
5.813166666666667197e+02,6.721856859205445345e-02
5.813783333333333303e+02,6.183875726842830156e-02
5.814400000000000546e+02,6.620763426933500007e-02
5.815000000000000000e+02,7.039029408721400594e-02
5.815600000000000591e+02,7.068670339872207276e-02
5.816200000000000045e+02,7.580772013259580444e-02
5.816799999999999500e+02,8.308223493774666291e-02
5.817400000000000091e+02,8.661848288921504546e-02
5.817999999999999545e+02,8.486117701353924903e-02
5.818599999999999000e+02,7.977695729007866499e-02
5.819199999999999591e+02,7.316573898554601385e-02
5.819800000000000182e+02,6.689636822279736161e-02
5.820399999999999636e+02,6.331693627232161392e-02
5.820999999999999091e+02,6.580054662260231835e-02
5.821599999999999682e+02,7.772516482956502715e-02
5.822200000000000273e+02,8.774398520111270638e-02
5.822799999999999727e+02,8.722394288758032743e-02
5.823399999999999181e+02,8.244179015410572908e-02
5.823999999999999773e+02,7.428896496586856468e-02
5.824600000000000364e+02,6.478494913519988740e-02
5.825199999999999818e+02,5.743211084362009888e-02
5.825799999999999272e+02,5.618611766038768274e-02
5.826399999999999864e+02,6.724639287800648901e-02
5.827000000000000455e+02,8.038553343166809917e-02
5.827599999999999909e+02,8.225121921068684339e-02
5.828199999999999363e+02,7.621911733910657905e-02
5.828799999999999955e+02,6.738834314700561934e-02
5.829400000000000546e+02,6.019800840952059529e-02
5.830000000000000000e+02,6.252335846456499868e-02
5.830599999999999454e+02,7.044642886586227615e-02
5.831200000000000045e+02,7.621449837503670166e-02
5.831800000000000637e+02,7.979569835003681721e-02
5.832400000000000091e+02,8.106909591339674093e-02
5.833016666666667334e+02,7.769309728475455590e-02
5.833633333333333439e+02,7.039411744024794138e-02
5.834249999999999545e+02,7.271590934593707978e-02
5.834866666666666788e+02,8.230227091882758028e-02
5.835483333333334031e+02,7.772728645899425193e-02
5.836100000000000136e+02,6.485105115210418325e-02
5.836700000000000728e+02,5.617391829116963331e-02
5.837300000000000182e+02,5.346238747939305314e-02
5.837899999999999636e+02,6.104285892848348993e-02
5.838500000000000227e+02,6.991372307667420571e-02
5.839100000000000819e+02,7.079923815969725587e-02
5.839700000000000273e+02,7.299908057381902793e-02
5.840299999999999727e+02,7.936346055444519487e-02
5.840900000000000318e+02,7.973974037384098934e-02
5.841500000000000909e+02,7.712613602040710448e-02
5.842100000000000364e+02,7.726390933146744244e-02
5.842699999999999818e+02,7.229463330239645213e-02
5.843300000000000409e+02,5.984661353530509181e-02
5.843900000000001000e+02,5.058514856907131430e-02
5.844500000000000455e+02,5.526873393531313294e-02
5.845099999999999909e+02,6.812244902982424188e-02
5.845700000000000500e+02,7.492041492474184328e-02
5.846300000000001091e+02,7.833438188004454572e-02
5.846900000000000546e+02,8.043181147359308725e-02
5.847500000000000000e+02,7.250469671619634571e-02
5.848100000000000591e+02,6.389634000925920043e-02
5.848700000000000045e+02,6.435178312673296708e-02
5.849299999999999500e+02,6.937257497038233633e-02
5.849900000000000091e+02,8.172297768342276503e-02
5.850499999999999545e+02,9.203966598671109445e-02
5.851099999999999000e+02,8.582335805999964651e-02
5.851699999999999591e+02,7.415720293819103026e-02
5.852300000000000182e+02,6.875325807980743609e-02
5.852899999999999636e+02,6.583307827385044553e-02
5.853499999999999091e+02,6.508533650188773334e-02
5.854099999999999682e+02,6.896774155491822156e-02
5.854716666666665787e+02,7.132332482932909890e-02
5.855333333333333030e+02,7.173635745852491308e-02
5.855950000000000273e+02,7.528619709852427122e-02
5.856566666666666379e+02,7.904227679928961525e-02
5.857183333333332484e+02,8.186638657265449259e-02
5.857799999999999727e+02,8.287833750947545819e-02
5.858399999999999181e+02,7.823948316369981615e-02
5.858999999999999773e+02,7.382401871657638670e-02
5.859600000000000364e+02,7.331511495754744479e-02
5.860199999999999818e+02,6.826546011353798460e-02
5.860799999999999272e+02,6.303979842812901246e-02
5.861399999999999864e+02,6.616405246480965008e-02
5.862000000000000455e+02,7.212010718153609445e-02
5.862599999999999909e+02,7.664960921048040443e-02
5.863199999999999363e+02,7.619219916572328444e-02
5.863799999999999955e+02,7.265977456728880957e-02
5.864400000000000546e+02,6.752370752465151893e-02
5.865000000000000000e+02,6.142404501593436150e-02
5.865599999999999454e+02,6.649891630972241952e-02
5.866200000000000045e+02,7.710878727976186453e-02
5.866800000000000637e+02,8.127805431186890806e-02
5.867400000000000091e+02,8.087726525250425735e-02
5.867999999999999545e+02,7.761318257625371420e-02
5.868600000000000136e+02,7.832032608507592808e-02
5.869200000000000728e+02,7.909759386659537261e-02
5.869800000000000182e+02,7.352699059648479252e-02
5.870399999999999636e+02,7.175167297096714247e-02
5.871000000000000227e+02,7.461585060011519110e-02
5.871600000000000819e+02,7.704118244201185739e-02
5.872200000000000273e+02,7.767278710303102129e-02
5.872799999999999727e+02,7.426701936146000438e-02
5.873400000000000318e+02,7.185335648142407439e-02
5.874000000000000909e+02,7.206963008136577087e-02
5.874600000000000364e+02,7.177428158457231644e-02
5.875199999999999818e+02,7.123521090709657166e-02
5.875800000000000409e+02,6.889646806628017817e-02
5.876400000000001000e+02,6.859643430449717527e-02
5.877000000000000455e+02,7.534356949433958228e-02
5.877599999999999909e+02,8.422453348262567974e-02
5.878200000000000500e+02,8.670814383290638416e-02
5.878800000000001091e+02,8.430407248591507974e-02
5.879400000000000546e+02,8.309836816153140515e-02
5.880016666666666652e+02,7.692471382646999534e-02
5.880633333333333894e+02,6.921544179078030490e-02
5.881250000000000000e+02,7.008866910335910527e-02
5.881866666666666106e+02,7.143042291489187789e-02
5.882483333333333348e+02,7.070710198167182159e-02
5.883099999999999454e+02,7.423541592308717518e-02
5.883699999999998909e+02,8.033487952904533325e-02
5.884299999999999500e+02,8.475613425648603760e-02
5.884900000000000091e+02,8.440425317552632811e-02
5.885499999999999545e+02,8.074360259846304066e-02
5.886099999999999000e+02,8.211192097847425098e-02
5.886699999999999591e+02,8.975973206163605222e-02
5.887300000000000182e+02,9.117094713666942796e-02
5.887899999999999636e+02,8.326478346988627766e-02
5.888499999999999091e+02,7.523751012318485865e-02
5.889099999999999682e+02,7.344334093617627124e-02
5.889700000000000273e+02,7.816949149284191378e-02
5.890299999999999727e+02,8.039751179782060608e-02
5.890899999999999181e+02,7.958532553194516690e-02
5.891499999999999773e+02,7.900059562112796141e-02
5.892100000000000364e+02,7.201159467635381839e-02
5.892699999999999818e+02,6.853227711456966187e-02
